ProductID,ProductName,ProductBrand,Gender,Price (INR),NumImages,Description,PrimaryColor
10166741.0,newton women white analogue watch wprg105,newton,women,850,5,"display: analoguemovement: quartzpower source: batterydial style: embellished round brass dialfeatures: reset timestrap style: rose gold-plated bracelet style, metal strap with a button closurewater resistance: water resistantwarranty: 1 yearwarranty provided by brand/manufacturer comes in a signature newton case",white
10161575.0,wrogn men black textured sneakers,wrogn,men,1644,5,"a pair of round-toe black sneakers, has regular styling, lace-up detailtextile uppercushioned footbedtextured and patterned outsolewarranty: 3 monthswarranty provided by brand/manufacturer",red
10162087.0,cavallo by linen club men cotton linen blue regular fit checked casual shirt,cavallo by linen club,men,835,5,"blue checked casual shirt, has a spread collar, long sleeves, button placket, curved hem, and 1 patch pocket",blue
10153817.0,indian terrain men olive green slim fit solid casual shirt,indian terrain,men,944,5,"olive green solid casual shirt, has a spread collar, long sleeves, button placket, curved hem, and 2 patch pockets",green
10159585.0,louis philippe men beige slim fit solid smart permapress finest wrinkle free casual chinos,louis philippe,men,1259,5,"a premium wrinkle free collection designed to keep you uncrushed all day. impeccably tailored for the man on the move.  introducing a collection of wrinkle free formal wear that truly goes the distance. for an impeccable experience, no matter where your journey takes you. rooted in functionality , versatility and style || 100% premium cotton, wrinkle free, engineered for all day comfortbeige solid mid-rise smart casual chinos, has a waistband with belt loops, zip fly, button closure, and 4 pockets",beige
10155847.0,indian terrain men blue & maroon slim fit checked smart casual linen shirt,indian terrain,men,1304,5,"blue and maroon checked smart casual shirt, has a spread collar, short sleeves, button placket, curved hem, and 1 patch pocket",blue
10153691.0,indian terrain men black & blue slim fit printed smart casual shirt,indian terrain,men,944,5,"black and blue printed smart casual shirt, has a spread collar, long sleeves, button placket, curved hem, and 1 patch pocket",blue
10158163.0,woodland men black leather comfort sandals,woodland,men,2295,5,a pair of black comfort sandalsleather upper with slip-on closurecushioned footbedpatterned rubber outsolewarranty: 3 monthswarranty provided by brand/manufacturer,black
10156293.0,duke men tan brown solid formal brogues,duke,men,1048,5,"a pair of round-toe tan brown solid brogues, has regular styling, lace-up detailsynthetic leather uppercushioned footbedtextured and patterned outsole, has a stacked heel",brown
10155833.0,indian terrain men pink & blue slim fit checked smart casual shirt,indian terrain,men,944,5,"pink and blue checked smart casual shirt, has a spread collar, long sleeves, button placket, curved hem, and 1 patch pocket",blue
10159337.0,soie women blue printed knee-length sleep shirts nt-98brittney-blue-7,soie,women,936,5,"blue printed knee-length sleep shirts, has a round neck, short sleeves.",blue
10159111.0,roadster men black solid padded jacket,roadster,men,989,5,"black solid padded jacket with embroidered detail, has a mock collar, three pockets, zip closure, long sleeves, straight hem, and polyester lining",black
10163631.0,chkokko women charcoal grey & black colourblocked high-rise yoga tights,chkokko,women,610,5,"a pair of charcoal grey and black colourblocked high-rise yoga tights, has a slip-on closure",black
10159213.0,fame forever by lifestyle men beige solid regular fit regular shorts,fame forever by lifestyle,men,499,5,beige solid mid-rise regular shorts and zip closure,beige
10174207.0,indya women pink printed a-line kurta,indya,women,1175,5,"pink printed a-line kurta, has a mandarin collar, sleeveless, flared hem, and front slit",pink
10173189.0,kvsfab black & grey linen blend printed saree,kvsfab,women,1311,5,"design detail:black and grey   printed saree and has a solid border blouse piecethe model is wearing a blouse from our stylists collection, see the image for a mock-up of what the actual blouse would look like",black
10155763.0,indian terrain men pink slim fit solid casual linen shirt,indian terrain,men,2239,5,"pink solid casual shirt, has a spread collar, long sleeves, button placket, curved hem, and 1 patch pocket",pink
10154257.0,indian terrain men navy blue & red chiseled fit checked casual shirt,indian terrain,men,899,5,"navy blue and red checked casual shirt, has a slim collar, long sleeves, button placket, curved hem, and 1 patch pocket",blue
10163941.0,mufti men yellow solid polo collar t-shirt,mufti,men,849,5,"yellow solid t-shirt, has a polo collar, and short sleeves",yellow
10166677.0,meriggiare women black sneakers,meriggiare,women,999,5,"a pair of round-toe black sneakers, has regular styling, lace-up detailmesh uppercushioned footbedtextured and patterned outsolewarranty: 1 monthwarranty provided by brand/manufacturer",black
10154643.0,indian terrain men red & navy blue slim fit smart checked casual shirt,indian terrain,men,944,5,"red and navy blue checked casual shirt, has a spread collar, long sleeves, button placket, curved hem, and 1 patch pocket",blue
10170607.0,ginger by lifestyle women burgundy solid skinny fit jeggings,ginger by lifestyle,women,749,5,burgundy solid knitted jeggings has an elasticted waistaband with slip-on closure,burgundy
10171973.0,ginger by lifestyle women green & white regular fit printed casual shirt,ginger by lifestyle,women,649,5,"green and white printed casual shirt, has a spread collar, sleeveless, button placket, and curved hem",green
10158717.0,dressberry women black skinny fit mid-rise clean look stretchable ankle length jeans,dressberry,women,479,5,"black dark wash 5-pocket mid-rise jeans, clean look, no fade, has a button and zip closure, and waistband with belt loops",black
10158259.0,bossini men black tapered fit solid crop regular trousers,bossini,men,849,5,black solid mid-rise crop trousers and drawstring closure,red
10154523.0,indian terrain men white & blue slim fit checked casual shirt,indian terrain,men,944,5,"white and blue checked casual shirt, has a spread collar, long sleeves, button placket, curved hem, and 1 patch pocket",blue
10158301.0,bossini men grey melange slim fit mid-rise clean look stretchable jeans,bossini,men,999,5,"grey melange coloured wash  mid-rise jeans, clean look, light fade, has a button and zip closure, and waistband with belt loops",grey
10155529.0,indian terrain men grey & burgundy slim fit checked smart casual shirt,indian terrain,men,1034,5,"grey and burgundy checked smart casual shirt, has a spread collar, long sleeves, button placket, curved hem, and 1 patch pocket",grey
10173211.0,ayesha women oval sunglasses 8903705141714,ayesha,women,539,5,lens colour: greenlens feature: uv protected lensframe material: plastic and metalframe style: full rimbest suited for: oval face shapecomes in a ayesha cover,blue
10153925.0,indian terrain men off-white & teal blue slim fit printed smart casual shirt,indian terrain,men,899,5,"off-white and teal blue printed smart casual shirt, has a spread collar, short sleeves, button placket, curved hem, and 1 patch pocket",blue
10164235.0,mufti men grey & off-white printed polo collar slim fit t-shirt,mufti,men,849,5,"grey and off-white printed t-shirt, has a polo collar, and short sleeves",white
10173315.0,saree mall beige & blue printed saree,saree mall,women,839,5,"design detail:beige, blue and rust orange printed saree, has a printed borderblouse piecethe model is wearing a stitched version of the blouse. the saree comes with an unstitched blouse piece.",blue
10156245.0,indian terrain men white & black slim fit checked casual shirt,indian terrain,men,989,5,"white and black checked casual shirt, has a spread collar, long sleeves, button placket, curved hem, and 1 patch pocket",black
10163945.0,arrow men tan brown formal leather slip-ons shoes,arrow,men,1499,5,a pair of tan brown formal slip on shoes textured leather upper cushioned footbedtextured outsole with a stacked heelwarranty: 3 months against manufacturing defect onlywarranty provided by the brand owner / manufacturer,brown
9831901.5,vero moda black shift dress,vero moda,women,1048,5,"black woven shift dress, has a high neck, sleeveless, a zip closure on the back, and eyelet detail along the hem",black
10152795.0,indian terrain men green slim fit solid casual shirt,indian terrain,men,944,5,"green solid casual shirt, has a spread collar, long sleeves, button placket, curved hem",green
10166575.0,hypernation women khaki solid open front shrug,hypernation,women,797,5,"khaki solid open front longline shrug, has sleeveless, asymmetric hem",khaki
10169295.0,melange by lifestyle men red printed straight kurta,melange by lifestyle,men,499,5,"red printed straight kurta, has a mandarin collar, long sleeves, and straight hem",red
10153779.0,indian terrain men green & beige slim fit printed casual shirt,indian terrain,men,1034,5,"green and beige printed casual shirt, has a spread collar, long sleeves, button placket, curved hem, and 1 patch pocket",green
10168641.0,cation women white & blue floral print crop top,cation,women,599,5,"white and pink floral print knitted regular crop top, has a high neck, and three-quarter sleeves",blue
10152721.0,indian terrain men white & black slim fit printed smart casual shirt,indian terrain,men,989,5,"white and black printed smart casual shirt, has a spread collar, long sleeves, button placket, curved hem, and 1 patch pocket",black
10176723.0,tommy hilfiger men pack of 3 navy blue trunks a9ab4104,tommy hilfiger,men,1169,5,"pack of 3 trunks:navy blue solid trunks, has an elasticated waistband, a double-layered contoured front pouch",blue
10156555.0,e2o women blue embellished zip around wallet,e2o,women,758,5,"blue embellished zip around wallet, has a zip1 main compartment16 card holders2 slip pockets1 zip pocketwarranty: 6 monthswarranty provided by brand/manufacturer",blue
10154327.0,indian terrain men brown & navy blue chiseled fit checked casual shirt,indian terrain,men,899,5,"brown and navy blue checked casual shirt, has a spread collar, short sleeves, button placket, curved hem, and 1 patch pocket",blue
10155261.0,indian terrain men olive green & maroon slim fit checked casual shirt,indian terrain,men,854,5,"olive green and maroon checked casual shirt, has a spread collar, long sleeves, button placket, curved hem, and 1 patch pocket",green
10163537.0,bianca peach-coloured solid 1700 gsm bath rug,bianca,unisex,471,5,set contains: 1 bath rugcolor: purplegsm: 1700 gsmshape: rectangular,red
10163821.0,presto orange & grey printed hand tufted woolen carpet,presto,unisex,2774,5,"content: one carpetcolour: orange, grey and blackfabric: woolshape: rectangularpattern: printed",grey
10153357.0,indian terrain men olive green slim fit checked casual shirt,indian terrain,men,1169,5,"olive green checked casual shirt, has a spread collar, long sleeves, button placket, and curved hem",green
10170283.0,ginger by lifestyle women blue straight fit mid-rise clean look jeans,ginger by lifestyle,women,749,5,"blue light wash  mid-rise jeans, clean look, and no fade",blue
10173579.0,colorplus men black regular fit solid regular trousers,colorplus,men,804,5,"black solid mid-rise trousers, button closure, and 4 pockets",black
10163789.0,presto multicolored printed carpet,presto,unisex,2774,5,content: one carpetcolour: multicolored  fabric: polyestershape: rectangularpattern: floral,red
10154331.0,indian terrain men white & black slim fit striped casual shirt,indian terrain,men,944,5,"white and black striped casual shirt, has a spread collar, long sleeves, button placket, curved hem, and 1 patch pocket",black
10156745.0,dressberry women blue skinny fit mid-rise clean look stretchable cropped jeans,dressberry,women,1299,5,"blue dark wash 5-pocket mid-rise cropped jeans, clean look, light fade, has a button and zip closure, and waistband with belt loops",blue
10156155.0,indian terrain men red & white chiseled slim fit striped smart casual shirt,indian terrain,men,989,5,"red and white striped smart casual shirt, has a spread collar, long sleeves, button placket, curved hem, and 1 patch pocket",red
10174141.0,swhf brown rectangular anti-skid coir doormat,swhf,unisex,539,5,set content: 1 doormatcolour: brownfabric: coirpattern: printedshape: rectangularfeatures: anti-skid,brown
10152891.0,indian terrain men maroon chiseled slim fit faded smart casual shirt,indian terrain,men,899,5,"maroon faded smart casual shirt, has a spread collar, long sleeves, button placket, curved hem, and 1 patch pocket",maroon
10163843.0,presto grey & white printed hand tufted woolen carpet,presto,unisex,2774,5,content: one carpetcolour: grey and whitefabric: woolshape: rectangularpattern: printed,white
10159765.0,louis philippe men brown slim fit solid smart permapress finest wrinkle free casual chinos,louis philippe,men,1679,5,"a premium wrinkle free collection designed to keep you uncrushed all day. impeccably tailored for the man on the move.  introducing a collection of wrinkle free formal wear that truly goes the distance. for an impeccable experience, no matter where your journey takes you. rooted in functionality , versatility and style || 100% premium cotton, wrinkle free, engineered for all day comfortbrown solid mid-rise smart casual chinos, has a waistband with belt loops, button closure, zip fly, and 4 pockets",brown
10162013.0,tistabene gold-plated leaf shaped drop earrings,tistabene,women,2774,5,"gold-toned leaf shaped earrings, gold-plated, and has artificial stones secured with a post and back",gold
10169289.0,melange by lifestyle men navy blue printed straight kurta,melange by lifestyle,men,499,5,"navy blue printed straight kurta, has a mandarin collar, long sleeves, and curved hem",blue
10155335.0,indian terrain men rust orange & beige slim fit checked casual shirt,indian terrain,men,1304,5,"rust and beige checked casual shirt, has a spread collar, long sleeves, button placket, curved hem, and 1 patch pocket",beige
9831901.5,vero moda black casual trousers,vero moda,women,1048,5,"a pair of black mid-rise casual trousers, has two insert pockets, a zip fly with a button closure and a hook-and-bar closure, a waistband with a drawstring fastening, and two mock welt pockets on the back",black
10154053.0,indian terrain men purple & navy blue slim fit striped casual shirt,indian terrain,men,944,5,"purple and navy blue striped casual shirt, has a spread collar, long sleeves, button placket, curved hem, and 1 patch pocket",blue
10162363.0,dressberry white & pink printed underwired lightly padded everyday bra 017v,dressberry,women,699,5,white printed full-coverage everyday bralightly padded and underwired seamless cupsregular straps and back closureback style: regularfeature: all day comfort,red
10161945.0,tistabene gold-plated & beige contemporary jhumkas,tistabene,women,2540,5,"gold-plated and beige contemporary earrings, and has artificial stonessecured with a post and back closure",beige
10157485.0,indian terrain men red printed hooded sweatshirt,indian terrain,men,899,5,"red printed sweatshirt, has a hooded neck, long sleeves, straight hem and 1 pocket",red
10176753.0,tommy hilfiger men black solid trunks a9ab4119,tommy hilfiger,men,786,5,"black solid trunks, has an outer elasticated waistband, a double-layered contoured front pouch",black
10156391.0,e2o women black textured zip around wallet,e2o,women,758,5,"black textured zip around wallet, has a zip1 main compartment8 card holders, has a zip coin pocket",red
10167137.0,karmic vision women red solid a-line skirt,karmic vision,women,791,5,"red solid woven mid-rise a-line skirt, has a partially elasticated waistband with belt loops and concealed zip closure, high-low hem, an attached liningcomes with a belt",red
10163517.0,indian terrain boys black solid double-breasted waistcoat,indian terrain,boys,854,5,"black nehru jacket, has a mandarin collar, no pockets, button closure, sleeveless, straight hem, attached lining",black
10173153.0,kvsfab multicoloured printed poly georgette saree,kvsfab,women,1204,5,"design detail:multicoloured   printed saree and has a printed border blouse piecethe model is wearing a blouse from our stylists collection, see the image for a mock-up of what the actual blouse would look like",red
10152823.0,indian terrain men green & charcoal grey slim fit striped casual shirt,indian terrain,men,989,5,"green and charcoal grey striped casual shirt, has a spread collar, long sleeves, button placket, curved hem, and 1 patch pocket",green
10176781.0,tommy hilfiger men pack of 3 trunks solid a9ab4107,tommy hilfiger,men,1169,5,"pack of 3 trunks:white solid trunks, each has an elasticated waistband, a double-layered contoured front pouch",blue
10173645.0,colorplus men beige solid regular fit regular shorts,colorplus,men,989,5,beige solid  regular shorts and button closure,beige
10173119.0,kvsfab women yellow embroidered poly georgette saree,kvsfab,women,1084,5,design detail:yellow embroidered saree and has an embroidered bordercomes with a blouse piecethenbsp;modelnbsp;isnbsp;wearingnbsp;anbsp;stitchednbsp;versionnbsp;of the blouse. the saree comes with an unstitched blouse piece.,red
10166481.0,urbane women black solid heels,urbane,women,2099,5,"a pair of black open toe sandals, has mid-top styling, open back detailsynthetic patent uppercushioned footbedtextured and patterned outsole, has a block heelwarranty: 1 monthwarranty provided by brand/manufacturer",black
10156499.0,e2o women navy blue solid zip around wallet,e2o,women,852,5,"navy blue solid zip around wallet, has a zip1 main compartment8 card holders2 slip pockets1 zip pocketwarranty: 6 monthswarranty provided by brand/manufacturer",blue
10166385.0,hummel men black solid sweatshirt,hummel,men,799,5,"black solid sweatshirt, has a round neck, long sleeves, straight hem",black
10161539.0,kook n keech marvel men black printed back sweatshirt,kook n keech marvel,men,1299,5,"black back printed sweatshirt with embroidered detail, has a round neck, long sleeves, straight hem",black
10168521.0,just wow women black & beige embroidered maxi dress,just wow,women,2499,5,"black and beige solid woven maxi dress, has a round neck, three-quarter sleeves, concealed zip closure, and flared hem, has emmbroidered detailing.",red
10167249.0,canary london men blue & grey checked slim-fit single-breasted blazer,canary london,men,2699,5,"grey and blue checked slim-fit formal blazer, has a notched lapel, single-breasted with double button closures, long sleeves, three pockets, an attached lining and a double vented back hem",blue
10157881.0,gap women's vintage soft oversized logo zip hoodie,gap,women,2774,5,"our softer than soft sweats. garment-dyed and washed with a special technique for incredible softness so they already feel like a favorite. made to be your new everywhere, always-on essential.supersoft, brushed french terry knitlong sleeves with banded rib-knit cuffshooded neckline, full-zip frontfront kangaroo pocketsrib-knit trim hemscreen-printed arch logo at chestallover vintage washeach garment is uniqueslight variations between pieces are a natural result of our special garment-dye and wash techniques",blue
10157431.0,indian terrain men red printed hooded sweatshirt,indian terrain,men,944,5,"red printed sweatshirt, has a hooded neck, long sleeves, straight hem and 1 pocket",red
10156373.0,e2o red textured clutch,e2o,women,1624,5,red textured clutch1 main compartment with button closurecomes with a detachable shoulder strap,red
10161919.0,tistabene gold-plated contemporary enamelled drop earrings,tistabene,women,2774,5,"gold-toned contemporary earrings, gold-plated, and has artificial stones secured with a post and back",gold
10161959.0,tistabene women gold-plated enamelled designer jewellery set,tistabene,women,2774,5,"gold-plated jewellery set with earringsgold-plated handcrafted kundan necklace, has beaded and layered detail with hook closurea pair of gold-plated handcrafted drop earrings, has post and back closure",gold
10163567.0,bianca grey self design micro-chenille bath rug,bianca,unisex,399,5,set content: 1 bath rugcolour: grey pattern: self designshape: rectangulargsm: 2100,grey
10153237.0,indian terrain men red & white slim fit checked casual shirt,indian terrain,men,879,5,"red and white checked smart casual shirt, has a spread collar, long sleeves, button placket, curved hem, and 1 patch pocket",red
10157877.0,gap women's logo sweatshirt,gap,women,1499,5,"our softer than soft sweats. garment-dyed and washed with a special technique for incredible softness so they already feel like a favorite. made to be your new everywhere, always-on essential.supersoft, brushed french terry knitlong sleeves with banded rib-knit cuffsrib-knit trim at crewneckoriginal logo graphic at chest",blue
10174533.0,tresmode men black leather formal monks,tresmode,men,2774,5,"a pair of round-toe black monks, has regular styling, buckle detailleather uppercushioned footbedtextured and patterned outsole, has a stacked heelwarranty: 1 monthwarranty provided by brand/manufacturer",black
10163513.0,indian terrain boys dark grey solid waistcoat,indian terrain,boys,764,5,"dark grey woven waistcoat, has v-neck, a short button placket, sleeveless, an adjustable tie-up detail on the back, an attached lining",grey
10158013.0,disney by wear your mind boys brown printed round neck t-shirt,disney by wear your mind,boys,549,5,"brown printed t-shirt, has a round neck, and short sleeves",brown
10166325.0,hummel women navy blue solid skinny-fit tights,hummel,women,519,5,"navy blue solid skinny-fit tights, has an elasticated waistband.",blue
10153577.0,indian terrain men brown & white slim fit checked smart casual shirt,indian terrain,men,899,5,"brown and white checked smart casual shirt, has a spread collar, long sleeves, button placket, curved hem, and 1 patch pocket",white
10157879.0,gap women's vintage soft gap logo sweatshirt,gap,women,2774,5,"our softer than soft sweats. garment-dyed and washed with a special technique for incredible softness so they already feel like a favorite. made to be your new everywhere, always-on essentialsupersoft, brushed french terry knitlong raglan sleeves with banded rib-knit cuffsrib-knit trim at crewneck.screen-printed arch logo graphic at chestbanded rib-knit hemallover vintage wash",blue
10158669.0,dressberry women blue skinny fit mid-rise clean look cropped stretchable jeans,dressberry,women,1899,5,"blue light wash 5-pocket mid-rise cropped jeans, clean look, light fade, has a button and zip closure, and waistband with belt loops",blue
10154157.0,indian terrain men khaki slim fit printed smart casual shirt,indian terrain,men,989,5,"khaki printed smart casual shirt, has a spread collar, short sleeves, button placket, curved hem, and 1 patch pocket",khaki
10155973.0,indian terrain men burgundy & navy blue slim fit checked samrt casual shirt,indian terrain,men,809,5,"burgundy and navy blue checked smart casual shirt, has a spread collar, long sleeves, button placket, curved hem, 1 patch pocket",blue
10166703.0,sparx men navy blue slip-on sneakers,sparx,men,764,5,"a pair of round-toe navy blue & navy blue slip-on sneakers, has regular styling, slip-on detailcanvas uppercushioned footbedtextured and patterned outsolewarranty: 3 monthswarranty provided by brand/manufacturer",blue
10158661.0,dressberry women black skinny fit high-rise clean look stretchable ankle length jeans,dressberry,women,1299,5,"black dark wash 5-pocket high-rise jeans, clean look, no fade, and has a button and zip closure",black
10160921.0,indian terrain men brown solid lightweight biker jacket,indian terrain,men,2699,5,"brown solid jacket, has a stand collar, 2 pockets, zip closure, long sleeves, straight hem, and polyester lining with a pocket",brown
10167923.0,kraus jeans women black lace top,kraus jeans,women,649,5,"black lace regular top with crochet inserts, has a tie-up neck, three-quarter sleeves, and an attached lining",black
10155809.0,indian terrain men navy blue & white chiseled slim fit striped smart casual shirt,indian terrain,men,989,5,"navy blue and white striped smart casual shirt, has a spread collar, long sleeves, button placket, curved hem, and 1 patch pocket",blue
10153655.0,indian terrain men navy blue & maroon slim fit checked casual shirt,indian terrain,men,944,5,"navy blue and maroon checked casual shirt, has a slim collar, long sleeves, button placket, curved hem, and 1 patch pocket",blue
10173123.0,kvsfab grey printed poly georgette saree,kvsfab,women,1204,5,"design detail:grey floral printed saree, has a printed bordercomes with a blouse piecethe model is wearing a stitched version of the blouse, this blouse comes in a running material.rayan pet sarees are made in the narayanpet region. named after the early weavers who settled down in this region in the 17th century, these sarees are made using a unique process where eight sarees are made using vegetable dyes at one go on a single loom.",grey
10152799.0,indian terrain men lavender oxford slim fit solid smart casual shirt,indian terrain,men,899,5,"lavender solid casual shirt, has a spread collar, long sleeves, button placket, and curved hem",lavender
10156147.0,indian terrain men black & white slim fit checked smart casual shirt,indian terrain,men,879,5,"black and white checked smart-casual shirt, has a spread collar, long sleeves, button placket, curved hem, and 1 patch pocket",black
10157425.0,indian terrain men navy blue printed sweatshirt,indian terrain,men,1124,5,"navy blue printed sweatshirt, has a round neck, long sleeves, straight hem",blue
10156415.0,e2o women black solid two fold wallet,e2o,women,627,5,"black solid two fold wallet, has a button1 main compartment9 card holders4 slip pockets2 external pocketswarranty: 6 monthswarranty provided by brand/manufacturer",black
10157011.0,indian terrain men rust brown solid front-open sweater,indian terrain,men,1484,5,"rust brown solid front-open sweater, has a mock collar, long sleeves, and ribbed hem",brown
10156077.0,indian terrain men blue & white slim fit checked smart casual shirt,indian terrain,men,989,5,"blue and white checked casual shirt, has a spread collar, short sleeves, button placket, curved hem, and 1 patch pocket",blue
10156665.0,e2o women tan brown solid two fold wallet,e2o,women,627,5,"tan brown solid two fold wallet, has a button1 main compartment8 card holders1 external pocket",brown
10152813.0,indian terrain men rust red slim fit solid casual shirt,indian terrain,men,1539,5,"rust red solid casual shirt, has a spread collar, long sleeves, button placket, and curved hem",red
10161571.0,wrogn men white textured sneakers,wrogn,men,2114,5,"a pair of round-toe white sneakers, has regular styling, lace-up detailtextile uppercushioned footbedtextured and patterned outsolewarranty: 3 monthswarranty provided by brand/manufacturer",red
10153743.0,indian terrain men navy blue chiseled slim fit checked smart casual shirt,indian terrain,men,839,5,"navy blue checked casual shirt, has a spread collar, short sleeves, button placket, curved hem, and 2 patch pockets",blue
10163799.0,presto grey & whiite printed woolen carpet,presto,unisex,2774,5,content: one carpetcolour: grey and whitefabric: woolshape: rectangularpattern: printed,grey
10159293.0,soie women red printed knee-length sleep shirts nt-98cayenne-4,soie,women,936,5,"red printed knee-length sleep shirts, has a round neck, short sleeves.",red
10159259.0,soie women grey printed knee-length sleep shirts nt-98vapour-blue-10,soie,women,891,5,"grey printed knee-length sleep shirts, has a round neck, short sleeves.",blue
10166643.0,colorplus men multicoloured tailored fit checked casual shirt,colorplus,men,804,5,"multicoloured checked casual shirt, has a spread collar, long sleeves, button placket, curved hem, and 1 patch pocket",red
10163833.0,presto navy blue printed hand tufted woolen carpet,presto,unisex,2774,5,content: one carpetcolour: navy blue and greyfabric: woolshape: rectangularpattern: printed,blue
10174691.0,valiosaa women beige solid heels,valiosaa,women,1227,5,"a pair of beige round toe sandals, has regular styling, closed back detailsynthetic uppercushioned footbedtextured and patterned outsole, has a wedge heel",beige
10174725.0,monrow women beige solid sandals,monrow,women,1299,5,"a pair of beige open toe sandals, has regular styling, ankle loop detailsynthetic uppercushioned footbedtextured and patterned outsole, has a block heelwarranty: 2 monthswarranty provided by brand/manufacturer",beige
10154339.0,indian terrain men green & navy blue regular fit checked casual shirt,indian terrain,men,1034,5,"green and navy blue checked casual shirt, has a spread collar, long sleeves, button placket, curved hem, and 1 patch pocket",blue
10155521.0,indian terrain men blue & red slim fit checked linen casual shirt,indian terrain,men,1304,5,"blue and red checked casual shirt, has a spread collar, long sleeves, button placket, curved hem, and 1 patch pocket",blue
10161967.0,tistabene gold-plated & green contemporary drop earrings,tistabene,women,2774,5,"gold-plated and green contemporary earrings,and has artificial stonessecured with a post and back closure",green
10152819.0,indian terrain men blue slim fit faded chambray smart casual shirt,indian terrain,men,899,5,"blue solid smart casual shirt, has a spread collar, long sleeves, button placket, curved hem, and 1 patch pocket",blue
10176767.0,tommy hilfiger men pack of 3 solid black briefs a9ab1129,tommy hilfiger,men,1049,5,"pack of 3 black solid briefs, each has an outer elasticated waistband, a double-layered contoured front pouch",black
10159287.0,soie women red printed knee-length sleep shirts nt-98cayenne-4,soie,women,891,5,"red printed knee-length sleep shirts, has a round neck, short sleeves.",red
10155765.0,indian terrain men white & blue regular fit printed casual shirt,indian terrain,men,1034,5,"white and blue printed casual shirt, has a slim collar, long sleeves, button placket, curved hem, and 1 patch pocket",blue
10162339.0,golden peacock tribal sitting musician doll handcrafted showpiece,golden peacock,unisex,1159,5,"set content: one showpiececolour: multicolouredsize: mediumpattern: handcraftedshape: tribal sitting musician dolldisclaimer: since it is a handcrafted item, the painting and color of product may vary from images.",gold
9831901.5,vero moda grey polyester embossed semi-sheer top,vero moda,women,448,5,"light grey woven semi-sheer top with embossed detail throughout, has a round neck, sleeveless and a curved hem with the back hem longer than the front hem",grey
10169231.0,fame forever by lifestyle men black solid polo collar t-shirt,fame forever by lifestyle,men,449,5,"black solid t-shirt, has a polo collar, and short sleeves",black
10167087.0,rosaline navy blue & navy blue solid non-wired non padded everyday bra ro0000lcb3cblue,rosaline,women,291,5,navy blue solid full-coverage everyday bra non padded and non-wired seamless cups regular straps and back closure back style: regular feature: all day comfort,blue
10158689.0,dressberry women blue denim regular fit solid trousers,dressberry,women,1299,5,"blue solid mid-rise denim trousers, has a snap button closure, 2 pockets, zip flycomes with a belt",blue
10156193.0,indian terrain men red & white slim fit checked smart casual linen shirt,indian terrain,men,1304,5,"red and white checked smart casual shirt, has a spread collar, short sleeves, button placket, curved hem, and 1 patch pocket",red
10158167.0,woodland men black leather flat boots,woodland,men,2774,5,"a pair of round-toe black flat boots has regular styling, lace-up detailleather uppercushioned footbedtextured and patterned outsolewarranty: 3 monthswarranty provided by brand/manufacturer",black
10167925.0,metro boys tan brown slip-on sneakers,metro,boys,1690,5,"a pair of square toe tan slip-on sneakers, has regular styling, slip-on detailsynthetic uppercushioned footbedtextured and patterned outsolewarranty: 1 monthwarranty provided by brand/manufacturer",brown
9831901.5,vero moda black jumpsuit,vero moda,women,1398,5,"black woven jumpsuit, has a round neck, short sleeves, an elasticated waist, and a plunge v-neck on the back",black
10158639.0,flying machine women black skinny fit high-rise clean look jeans,flying machine,women,849,5,"black dark wash 5-pocket high-rise jeans, clean look, light fade, has a button and zip closure, and waistband with belt loops",black
10166571.0,hypernation women brown solid longline open front shrug,hypernation,women,797,5,"brown solid open front longline shrug, has sleeveless, asymmetric hem",brown
10156751.0,dressberry women blue skinny fit mid-rise clean look stretchable cropped jeans,dressberry,women,449,5,"blue light wash 5-pocket mid-rise cropped jeans, clean look, no fade, has a button and zip closure, and waistband with belt loops",blue
10167151.0,karmic vision women blue solid a-line skirt,karmic vision,women,791,5,"blue solid woven a-line skirt with panelled detail, has a partially elasticated waistband with belt loops and concealed zip closure, high-low hem, an attached liningcomes with a belt",blue
9831901.5,only navy printed shorts,only,women,523,5,"a pair of navy blue woven printed mid-rise shorts, has a zip fly with button closure, a waistband with belt loopscomes with a black belt",navy
10163801.0,presto multicolored printed hand tufted wool carpet,presto,unisex,2774,5,content: one carpetcolour: multicolored fabric: polyestershape: rectangularpattern: striped,red
10156295.0,duke men brown textured brogues,duke,men,1048,5,a pair of brown brogues with central lace-upssynthetic uppertextured outsole with a stacked heel,red
10173173.0,kvsfab peach-coloured checked linen blend saree,kvsfab,women,1999,5,"design detail:peach-coloured checked saree and has a zari borderblouse piecethe model is wearing a blouse from our stylists collection, see the image for a mock-up of what the actual blouse would look like",red
10166959.0,wildcraft unisex blue hopper 1.0 brand logo printed laptop backpack,wildcraft,unisex,1499,5,blue backpacknon-padded haul loop1 main compartment with zip closurepadded mesh back2 external zip pockets1 side stash pocketpadded shoulder strap: paddedwater-resistance: nohas hypalite technologywarranty: 5 yearswarranty provided by brand/manufacturer,blue
10166637.0,colorplus men green & blue regular fit checked casual shirt,colorplus,men,944,5,"green and blue checked casual shirt, has a spread collar, long sleeves, button placket, curved hem, and 1 patch pocket",blue
10169103.0,ucla men olive green printed round neck t-shirt,ucla,men,509,5,"olive green and white printed t-shirt, has a round neck, and short sleeves",green
